intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",67.13
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",68.26
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",69.71
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",68.85
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",67.70
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",65.99
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",71.42
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",70.99
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",70.82
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",69.69
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",69.66
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",68.34
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",73.03
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",72.94
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",73.11
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",72.25
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",71.41
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",69.58
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",68.76
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",69.86
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",70.46
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",69.18
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",68.44
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",67.41
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",65.19
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",66.37
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",66.23
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",65.27
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",65.48
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",64.89
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",60.05
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",60.82
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",60.78
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",60.36
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",61.33
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",62.22
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",71.09
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",72.11
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",72.61
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",71.24
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",70.21
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",68.53
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",67.49
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",66.25
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",65.82
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",65.51
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",65.17
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",63.24
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",63.51
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",62.88
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",62.58
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",61.70
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",61.17
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",60.71
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",66.28
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",65.47
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",65.28
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",64.61
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",63.70
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",62.41
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",71.40
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",70.60
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",70.06
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",68.43
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",66.55
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",65.48
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",67.70
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",67.18
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",66.86
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",65.68
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",64.48
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",63.23
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",68.71
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",67.11
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",66.57
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",65.57
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",64.12
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",62.36
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",65.08
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",64.15
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",64.11
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",64.02
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",63.25
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",61.21
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",155.02
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",156.13
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",151.53
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",146.53
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",139.28
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",131.37
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",160.36
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",159.95
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",156.34
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",149.61
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",141.13
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",131.70
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",155.55
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",155.34
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",151.26
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",145.81
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",138.14
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",129.11
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",155.36
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",156.46
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",154.73
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",149.91
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",140.76
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",129.10
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",127.23
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",127.69
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",127.50
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",125.76
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",122.24
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",118.82
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",101.81
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",102.73
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",102.26
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",102.51
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",103.13
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",104.54
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",161.13
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",163.87
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",162.46
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",158.58
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",149.23
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",138.06
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",119.10
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",117.35
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",116.20
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",115.67
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",115.16
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",114.39
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",112.85
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",111.59
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",110.90
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",110.84
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",110.35
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",109.99
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",122.89
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",119.93
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",118.82
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",117.21
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",117.04
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",115.47
