intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",66.68
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",68.18
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",68.66
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",68.65
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",67.75
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",66.67
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",67.72
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",68.65
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",68.07
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",66.07
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",65.01
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",64.57
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",72.38
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",73.43
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",73.23
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",72.61
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",71.52
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",70.56
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",67.11
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",68.14
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",68.85
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",68.14
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",67.09
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",66.36
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",68.72
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",68.51
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",68.09
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",65.43
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",63.54
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",63.02
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",65.06
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",65.97
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",66.93
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",66.88
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",65.56
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",65.24
