intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",67.62
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",67.90
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",69.04
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",69.12
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",67.44
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",69.14
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",67.67
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",68.67
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",69.47
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",66.29
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",65.87
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",66.65
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",72.53
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",72.46
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",72.66
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",71.77
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",68.97
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",70.23
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",65.49
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",66.23
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",67.65
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",67.01
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",65.38
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",66.66
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",67.46
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",67.12
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",67.04
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",64.79
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",61.92
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",63.76
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",62.94
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",63.07
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",64.84
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",64.69
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",63.64
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",65.44
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",73.95
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",74.57
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",75.20
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",73.30
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",71.16
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",71.72
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",67.11
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",64.94
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",66.04
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",64.69
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",61.50
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",62.56
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",60.06
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",60.08
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",62.18
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",61.08
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",59.60
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",60.57
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",65.26
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",64.15
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",65.46
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",65.47
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",62.72
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",64.22
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",77.32
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",76.05
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",76.39
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",75.06
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",70.13
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",71.35
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",70.57
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",69.38
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",70.91
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",70.65
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",68.20
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",69.23
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",70.58
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",69.72
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",71.73
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",71.31
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",67.13
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",69.75
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",64.93
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",63.16
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",63.98
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",64.75
