intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",67.94
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",67.93
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",67.58
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",68.60
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",65.84
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",65.87
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",72.09
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",72.73
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",71.43
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",71.14
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",70.08
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",68.67
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",75.69
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",76.35
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",74.15
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",73.63
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",72.24
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",70.22
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",68.83
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",69.14
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",69.17
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",69.53
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",66.30
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",65.83
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",70.92
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",71.16
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",70.02
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",69.47
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",66.61
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",67.16
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",65.00
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",65.08
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",65.00
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",65.39
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",64.64
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",63.57
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",71.40
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",72.40
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",71.52
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",71.82
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",70.03
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",67.72
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",71.72
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",70.54
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",68.80
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",68.36
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",64.09
