intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",74.50
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",74.78
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",73.34
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",70.82
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",66.59
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",63.02
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",75.75
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",73.15
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",72.67
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",69.33
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",68.45
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",68.20
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",73.55
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",74.06
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",75.96
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",76.31
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",72.71
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",69.16
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",68.13
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",71.60
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",76.41
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",78.46
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",77.52
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",75.75
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",70.09
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",68.30
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",67.04
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",63.46
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",63.09
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",64.57
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",62.28
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",63.76
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",67.38
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",68.07
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",67.07
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",66.43
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",80.86
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",79.77
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",76.91
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",71.03
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",66.21
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",61.71
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",73.35
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",74.12
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",71.00
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",67.97
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",68.36
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",69.54
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",67.09
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",66.57
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",64.89
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",63.55
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",63.42
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",64.99
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",71.57
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",69.95
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",69.88
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",68.84
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",67.36
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",66.80
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",73.28
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",71.22
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",69.57
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",67.64
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",66.57
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",66.46
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",73.37
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",71.46
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",71.46
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",71.78
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",70.20
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",68.57
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",73.68
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",75.21
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",74.01
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",69.88
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",69.34
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",69.35
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",74.34
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",74.92
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",73.44
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",71.41
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",70.01
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",68.27
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",154.06
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",154.72
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",148.56
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",138.35
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",128.29
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",119.40
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",161.39
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",155.72
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",145.35
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",133.14
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",124.88
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",118.53
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",164.38
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",166.31
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",159.68
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",150.24
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",138.43
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",127.34
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",156.37
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",160.50
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",159.04
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",153.05
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",145.22
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",135.64
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",138.24
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",139.45
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",138.71
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",134.60
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",130.65
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",125.65
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",111.60
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",115.43
