intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",69.99
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",70.54
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",71.06
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",69.87
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",68.14
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",65.98
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",71.08
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",69.91
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",68.35
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",67.28
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",67.38
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",68.90
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",73.94
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",74.87
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",74.16
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",72.05
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",70.07
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",70.17
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",68.58
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",67.65
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",66.73
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",64.77
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",63.70
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",64.77
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",72.79
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",74.57
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",74.90
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",73.58
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",72.12
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",70.46
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",65.26
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",65.36
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",64.84
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",64.29
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",64.20
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",63.92
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",66.25
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",68.14
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",70.17
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",71.15
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",70.83
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",70.51
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",74.39
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",73.56
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",73.36
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",72.05
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",68.62
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",67.51
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",68.96
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",67.70
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",67.07
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",64.84
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",63.26
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",64.16
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",69.48
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",68.92
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",67.88
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",67.21
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",66.79
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",66.06
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",62.57
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",62.94
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",63.33
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",62.59
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",62.26
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",62.28
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",68.46
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",68.84
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",68.12
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",67.32
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",66.66
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",67.00
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",72.14
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",73.23
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",74.12
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",72.71
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",70.76
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",68.75
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",72.10
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",73.44
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",73.08
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",72.50
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",70.98
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",68.15
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",176.56
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",175.65
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",167.12
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",155.92
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",138.14
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",120.92
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",116.20
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",115.14
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",114.77
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",113.37
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",114.53
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",116.82
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",170.81
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",169.59
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",164.13
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",153.26
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",138.36
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",127.20
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",113.22
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",111.76
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",112.45
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",111.02
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",111.67
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",112.83
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",172.53
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",191.67
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",196.74
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",186.48
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",159.71
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",136.39
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",116.05
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",114.93
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",114.14
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",113.79
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",114.18
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",115.15
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",156.15
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",162.68
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",165.60
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",160.49
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",146.33
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",133.75
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",121.04
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",120.38
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",120.83
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",118.19
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",117.05
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",116.91
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",135.34
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",137.04
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",138.31
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",136.96
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",131.92
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",124.25
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",109.59
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",108.54
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",110.42
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",110.93
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",111.05
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",112.84
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",109.85
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",110.95
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",111.72
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",111.18
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",111.72
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",112.39
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",120.24
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",119.53
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",115.96
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",110.29
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",108.62
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",105.16
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",170.42
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",178.76
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",177.02
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",162.41
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",140.73
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",124.48
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",116.74
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",117.20
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",119.18
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",118.55
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",118.38
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",118.32
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",106.78
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",108.87
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",112.30
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",113.55
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",114.22
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",115.53
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",107.13
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",109.07
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",113.13
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",115.73
