intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",66.35
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",65.28
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",66.56
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",65.56
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",64.02
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",64.44
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",71.65
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",70.53
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",71.83
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",70.69
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",69.15
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",69.51
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",73.54
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",72.41
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",73.76
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",72.64
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",71.10
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",71.42
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",66.98
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",65.93
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",67.22
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",66.22
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",64.72
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",65.07
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",69.78
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",68.78
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",70.02
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",68.87
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",67.26
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",67.54
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",66.17
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",65.12
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",66.41
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",65.44
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",63.93
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",64.31
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",71.07
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",69.97
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",71.30
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",70.22
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",68.71
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",69.04
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",70.08
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",68.84
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",70.18
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",69.04
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",67.33
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",67.91
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",61.69
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",60.57
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",61.80
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",60.78
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",59.08
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",59.69
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",63.06
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",61.92
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",63.18
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",62.18
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",60.51
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",61.13
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",74.33
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",72.99
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",74.40
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",73.29
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",71.67
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",72.26
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",68.74
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",67.54
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",68.87
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",67.82
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",66.20
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",66.75
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",71.06
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",69.77
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",71.15
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",70.05
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",68.40
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",69.00
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",64.42
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",63.25
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",64.53
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",63.52
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",61.84
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",62.47
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",145.45
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",142.66
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",145.26
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",143.81
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",143.27
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",143.55
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",147.63
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",144.84
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",147.47
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",145.96
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",145.45
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",145.71
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",150.30
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",147.42
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",150.14
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",148.71
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",148.31
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",148.51
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",145.52
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",142.86
