intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",67.96
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",67.52
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",67.38
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",68.36
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",66.15
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",68.17
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",72.91
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",73.25
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",72.34
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",72.49
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",69.88
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",71.85
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",76.69
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",77.48
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",76.64
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",76.71
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",73.88
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",74.94
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",70.13
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",70.60
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",69.96
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",70.19
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",67.84
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",68.50
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",65.88
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",66.38
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",65.40
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",65.53
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",62.88
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",63.88
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",63.65
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",63.46
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",63.06
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",63.95
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",62.15
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",63.72
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",71.16
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",71.57
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",71.03
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",71.56
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",69.61
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",70.48
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",69.92
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",69.10
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",68.61
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",68.99
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",65.72
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",69.34
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",63.16
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",61.81
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",61.80
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",62.77
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",60.29
