intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",72.17
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",71.27
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",73.78
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",69.51
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",68.08
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",67.76
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",70.34
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",76.30
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",74.06
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",67.52
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",69.89
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",73.14
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",73.37
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",74.99
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",78.50
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",77.37
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",68.86
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",70.16
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",66.57
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",66.38
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",72.01
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",67.93
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",64.88
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",66.89
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",67.37
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",70.10
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",69.42
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",64.90
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",64.71
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",69.68
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",64.47
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",62.03
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",64.51
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",59.92
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",60.03
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",65.06
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",70.37
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",76.11
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",74.01
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",61.32
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",59.06
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",62.90
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",70.20
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",69.47
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",68.40
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",65.58
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",63.97
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",63.53
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",56.49
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",58.03
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",61.26
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",58.01
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",55.92
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",60.67
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",62.21
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",61.40
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",64.22
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",60.67
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",57.47
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",58.89
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",82.40
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",83.44
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",80.06
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",78.14
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",69.42
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",69.12
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",67.41
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",64.04
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",68.47
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",65.92
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",65.52
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",64.86
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",73.22
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",71.20
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",75.57
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",73.60
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",65.54
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",68.91
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",58.65
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",59.08
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",64.49
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",70.68
