intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",69.10
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",69.38
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",70.28
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",70.58
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",70.47
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",70.52
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",69.00
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",70.96
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",71.41
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",71.41
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",71.10
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",71.03
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",74.66
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",75.59
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",76.33
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",76.53
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",76.19
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",76.08
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",67.68
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",67.94
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",68.65
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",68.93
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",68.82
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",68.86
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",64.24
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",65.37
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",65.27
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",65.11
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",64.72
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",64.60
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",63.95
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",65.35
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",66.41
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",66.73
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",66.53
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",66.50
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",74.05
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",73.61
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",74.17
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",74.38
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",74.14
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",74.11
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",66.49
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",67.36
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",67.30
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",67.51
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",67.19
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",67.09
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",62.49
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",63.76
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",64.32
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",64.72
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",64.52
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",64.47
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",63.11
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",63.69
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",64.58
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",65.03
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",64.86
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",64.88
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",68.45
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",68.85
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",69.55
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",69.61
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",69.19
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",69.03
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",66.64
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",66.84
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",67.21
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",67.65
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",67.45
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",67.48
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",68.05
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",68.45
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",68.36
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",68.55
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",68.30
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",68.28
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",58.73
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",59.47
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",60.93
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",61.22
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",61.07
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",61.20
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",141.61
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",140.57
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",140.58
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",139.93
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",139.26
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",139.14
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",149.12
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",148.17
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",146.91
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",146.30
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",145.70
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",145.56
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",140.75
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",140.50
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",140.09
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",139.83
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",139.30
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",139.20
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",139.83
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",139.03
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",138.92
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",138.80
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",138.43
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",138.35
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",120.87
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",120.73
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",121.56
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",122.12
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",121.92
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",121.88
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",107.87
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",109.20
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",110.98
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",111.89
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",111.84
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",111.87
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",151.48
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",151.60
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",149.95
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",148.64
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",147.50
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",147.11
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",124.97
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",125.06
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",126.06
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",126.72
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",126.53
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",126.49
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",112.15
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",113.21
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",112.67
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",113.01
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",112.72
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",112.75
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",124.34
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",123.35
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",123.19
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",124.06
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",123.82
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",123.81
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",117.21
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",116.39
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",117.58
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",119.01
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",119.02
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",119.12
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",112.47
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",114.42
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",115.07
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",115.59
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",115.42
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",115.49
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",114.06
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",114.28
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",116.03
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",117.00
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",116.94
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",116.96
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",114.31
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",112.81
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",113.07
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",113.54
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",113.36
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",113.42
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",111.36
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",113.33
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",117.56
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",119.38
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",119.58
