intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",67.03
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",67.46
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",67.96
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",68.49
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",67.37
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",66.02
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",73.49
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",74.36
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",74.69
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",74.70
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",73.53
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",71.81
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",72.52
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",73.17
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",73.62
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",73.98
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",72.78
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",71.19
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",66.69
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",67.18
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",67.66
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",68.10
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",66.93
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",65.53
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",66.63
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",67.41
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",67.73
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",67.70
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",66.53
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",64.97
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",62.98
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",63.45
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",63.89
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",64.27
